unit,sex,age,region,year,value
YR,M,Y69,AT,1981,10.5
YR,M,Y7,AT,1981,63.5
YR,M,Y70,AT,1981,9.9
YR,M,Y71,AT,1981,9.4
YR,M,Y72,AT,1981,8.9
YR,M,Y73,AT,1981,8.4
YR,M,Y74,AT,1981,7.9
YR,M,Y75,AT,1981,7.4
YR,M,Y76,AT,1981,7.0
YR,M,Y77,AT,1981,6.6
YR,M,Y78,AT,1981,6.2
YR,M,Y79,AT,1981,5.8
YR,M,Y8,AT,1981,62.6
YR,M,Y80,AT,1981,5.4
YR,M,Y81,AT,1981,5.1
YR,M,Y82,AT,1981,4.8
YR,M,Y83,AT,1981,4.5
YR,M,Y84,AT,1981,4.3
YR,M,Y9,AT,1981,61.6
YR,M,Y_GE85,AT,1981,4.0
YR,M,Y_LT1,AT,1981,69.3
YR,T,Y1,AT,1981,73.0
YR,T,Y10,AT,1981,64.2
YR,T,Y11,AT,1981,63.2
YR,T,Y12,AT,1981,62.3
YR,T,Y13,AT,1981,61.3
YR,T,Y14,AT,1981,60.3
YR,T,Y15,AT,1981,59.3
YR,T,Y16,AT,1981,58.3
YR,T,Y17,AT,1981,57.4
YR,T,Y18,AT,1981,56.5
YR,T,Y19,AT,1981,55.5
YR,T,Y2,AT,1981,72.0
YR,T,Y20,AT,1981,54.6
YR,T,Y21,AT,1981,53.7
YR,T,Y22,AT,1981,52.7
YR,T,Y23,AT,1981,51.8
YR,T,Y24,AT,1981,50.8
YR,T,Y25,AT,1981,49.9
YR,T,Y26,AT,1981,48.9
YR,T,Y27,AT,1981,48.0
YR,T,Y28,AT,1981,47.0
YR,T,Y29,AT,1981,46.1
YR,T,Y3,AT,1981,71.1
YR,T,Y30,AT,1981,45.1
YR,T,Y31,AT,1981,44.2
YR,T,Y32,AT,1981,43.2
YR,T,Y33,AT,1981,42.3
YR,T,Y34,AT,1981,41.3
YR,T,Y35,AT,1981,40.4
YR,T,Y36,AT,1981,39.4
YR,T,Y37,AT,1981,38.5
YR,T,Y38,AT,1981,37.6
YR,T,Y39,AT,1981,36.7
YR,T,Y4,AT,1981,70.1
YR,T,Y40,AT,1981,35.7
YR,T,Y41,AT,1981,34.8
YR,T,Y42,AT,1981,33.9
YR,T,Y43,AT,1981,33.0
YR,T,Y44,AT,1981,32.1
YR,T,Y45,AT,1981,31.2
YR,T,Y46,AT,1981,30.3
YR,T,Y47,AT,1981,29.4
YR,T,Y48,AT,1981,28.6
YR,T,Y49,AT,1981,27.7
YR,T,Y5,AT,1981,69.1
YR,T,Y50,AT,1981,26.9
YR,T,Y51,AT,1981,26.0
YR,T,Y52,AT,1981,25.2
YR,T,Y53,AT,1981,24.3
YR,T,Y54,AT,1981,23.5
YR,T,Y55,AT,1981,22.7
YR,T,Y56,AT,1981,21.9
YR,T,Y57,AT,1981,21.1
YR,T,Y58,AT,1981,20.3
YR,T,Y59,AT,1981,19.5
YR,T,Y6,AT,1981,68.2
YR,T,Y60,AT,1981,18.7
YR,T,Y61,AT,1981,18.0
YR,T,Y62,AT,1981,17.2
YR,T,Y63,AT,1981,16.4
YR,T,Y64,AT,1981,15.7
YR,T,Y65,AT,1981,15.0
YR,T,Y66,AT,1981,14.2
YR,T,Y67,AT,1981,13.6
YR,T,Y68,AT,1981,12.9
YR,T,Y69,AT,1981,12.2
YR,T,Y7,AT,1981,67.2
YR,T,Y70,AT,1981,11.6
YR,T,Y71,AT,1981,10.9
YR,T,Y72,AT,1981,10.3
YR,T,Y73,AT,1981,9.8
YR,T,Y74,AT,1981,9.2
YR,T,Y75,AT,1981,8.6
YR,T,Y76,AT,1981,8.1
YR,T,Y77,AT,1981,7.6
YR,T,Y78,AT,1981,7.2
YR,T,Y79,AT,1981,6.7
YR,T,Y8,AT,1981,66.2
YR,T,Y80,AT,1981,6.3
YR,T,Y81,AT,1981,5.9
YR,T,Y82,AT,1981,5.5
YR,T,Y83,AT,1981,5.2
YR,T,Y84,AT,1981,4.9
YR,T,Y9,AT,1981,65.2
YR,T,Y_GE85,AT,1981,4.6
YR,T,Y_LT1,AT,1981,73.0
YR,F,Y1,AT,1980,76.1
YR,F,Y10,AT,1980,67.4
YR,F,Y11,AT,1980,66.4
YR,F,Y12,AT,1980,65.4
YR,F,Y13,AT,1980,64.4
YR,F,Y14,AT,1980,63.4
YR,F,Y15,AT,1980,62.4
YR,F,Y16,AT,1980,61.5
YR,F,Y17,AT,1980,60.5
YR,F,Y18,AT,1980,59.5
YR,F,Y19,AT,1980,58.5
YR,F,Y2,AT,1980,75.1
YR,F,Y20,AT,1980,57.6
YR,F,Y21,AT,1980,56.6
YR,F,Y22,AT,1980,55.6
YR,F,Y23,AT,1980,54.7
YR,F,Y24,AT,1980,53.7
YR,F,Y25,AT,1980,52.7
YR,F,Y26,AT,1980,51.7
YR,F,Y27,AT,1980,50.8
YR,F,Y28,AT,1980,49.8
YR,F,Y29,AT,1980,48.8
YR,F,Y3,AT,1980,74.2
YR,F,Y30,AT,1980,47.8
YR,F,Y31,AT,1980,46.9
YR,F,Y32,AT,1980,45.9
YR,F,Y33,AT,1980,44.9
YR,F,Y34,AT,1980,44.0
YR,F,Y35,AT,1980,43.0
YR,F,Y36,AT,1980,42.1
YR,F,Y37,AT,1980,41.1
YR,F,Y38,AT,1980,40.1
YR,F,Y39,AT,1980,39.2
YR,F,Y4,AT,1980,73.2
YR,F,Y40,AT,1980,38.2
YR,F,Y41,AT,1980,37.3
YR,F,Y42,AT,1980,36.4
YR,F,Y43,AT,1980,35.4
YR,F,Y44,AT,1980,34.5
YR,F,Y45,AT,1980,33.6
YR,F,Y46,AT,1980,32.6
YR,F,Y47,AT,1980,31.7
YR,F,Y48,AT,1980,30.8
YR,F,Y49,AT,1980,29.9
YR,F,Y5,AT,1980,72.3
YR,F,Y50,AT,1980,29.0
YR,F,Y51,AT,1980,28.1
YR,F,Y52,AT,1980,27.2
YR,F,Y53,AT,1980,26.4
YR,F,Y54,AT,1980,25.5
YR,F,Y55,AT,1980,24.6
YR,F,Y56,AT,1980,23.7
YR,F,Y57,AT,1980,22.9
YR,F,Y58,AT,1980,22.0
YR,F,Y59,AT,1980,21.2
YR,F,Y6,AT,1980,71.3
YR,F,Y60,AT,1980,20.4
YR,F,Y61,AT,1980,19.5
YR,F,Y62,AT,1980,18.7
YR,F,Y63,AT,1980,17.9
YR,F,Y64,AT,1980,17.1
YR,F,Y65,AT,1980,16.3
YR,F,Y66,AT,1980,15.6
YR,F,Y67,AT,1980,14.8
YR,F,Y68,AT,1980,14.1
YR,F,Y69,AT,1980,13.3
YR,F,Y7,AT,1980,70.3
YR,F,Y70,AT,1980,12.6
YR,F,Y71,AT,1980,11.9
YR,F,Y72,AT,1980,11.2
YR,F,Y73,AT,1980,10.6
YR,F,Y74,AT,1980,9.9
YR,F,Y75,AT,1980,9.3
YR,F,Y76,AT,1980,8.7
YR,F,Y77,AT,1980,8.2
YR,F,Y78,AT,1980,7.7
YR,F,Y79,AT,1980,7.2
YR,F,Y8,AT,1980,69.3
YR,F,Y80,AT,1980,6.7
YR,F,Y81,AT,1980,6.3
YR,F,Y82,AT,1980,5.8
YR,F,Y83,AT,1980,5.5
YR,F,Y84,AT,1980,5.1
YR,F,Y9,AT,1980,68.4
YR,F,Y_GE85,AT,1980,4.8
YR,F,Y_LT1,AT,1980,76.1
YR,M,Y1,AT,1980,69.2
YR,M,Y10,AT,1980,60.5
YR,M,Y11,AT,1980,59.5
YR,M,Y12,AT,1980,58.5
YR,M,Y13,AT,1980,57.5
YR,M,Y14,AT,1980,56.6
YR,M,Y15,AT,1980,55.6
YR,M,Y16,AT,1980,54.6
YR,M,Y17,AT,1980,53.7
YR,M,Y18,AT,1980,52.8
YR,M,Y19,AT,1980,51.9
YR,M,Y2,AT,1980,68.2
YR,M,Y20,AT,1980,51.0
YR,M,Y21,AT,1980,50.1
YR,M,Y22,AT,1980,49.2
YR,M,Y23,AT,1980,48.3
YR,M,Y24,AT,1980,47.4
YR,M,Y25,AT,1980,46.4
YR,M,Y26,AT,1980,45.5
YR,M,Y27,AT,1980,44.6
YR,M,Y28,AT,1980,43.7
YR,M,Y29,AT,1980,42.7
YR,M,Y3,AT,1980,67.3
YR,M,Y30,AT,1980,41.8
YR,M,Y31,AT,1980,40.8
YR,M,Y32,AT,1980,39.9
YR,M,Y33,AT,1980,39.0
YR,M,Y34,AT,1980,38.0
YR,M,Y35,AT,1980,37.1
YR,M,Y36,AT,1980,36.2
YR,M,Y37,AT,1980,35.3
YR,M,Y38,AT,1980,34.3
YR,M,Y39,AT,1980,33.4
YR,M,Y4,AT,1980,66.3
YR,M,Y40,AT,1980,32.5
YR,M,Y41,AT,1980,31.6
YR,M,Y42,AT,1980,30.7
YR,M,Y43,AT,1980,29.8
YR,M,Y44,AT,1980,28.9
YR,M,Y45,AT,1980,28.1
YR,M,Y46,AT,1980,27.2
YR,M,Y47,AT,1980,26.4
YR,M,Y48,AT,1980,25.6
YR,M,Y49,AT,1980,24.7
YR,M,Y5,AT,1980,65.3
YR,M,Y50,AT,1980,23.9
YR,M,Y51,AT,1980,23.1
YR,M,Y52,AT,1980,22.3
YR,M,Y53,AT,1980,21.5
YR,M,Y54,AT,1980,20.8
YR,M,Y55,AT,1980,20.0
YR,M,Y56,AT,1980,19.2
YR,M,Y57,AT,1980,18.5
YR,M,Y58,AT,1980,17.8
YR,M,Y59,AT,1980,17.0
YR,M,Y6,AT,1980,64.4
YR,M,Y60,AT,1980,16.3
YR,M,Y61,AT,1980,15.7
YR,M,Y62,AT,1980,15.0
YR,M,Y63,AT,1980,14.3
YR,M,Y64,AT,1980,13.6
YR,M,Y65,AT,1980,12.9
YR,M,Y66,AT,1980,12.3
YR,M,Y67,AT,1980,11.7
YR,M,Y68,AT,1980,11.1
YR,M,Y69,AT,1980,10.5
YR,M,Y7,AT,1980,63.4
YR,M,Y70,AT,1980,9.9
YR,M,Y71,AT,1980,9.4
YR,M,Y72,AT,1980,8.9
YR,M,Y73,AT,1980,8.4
YR,M,Y74,AT,1980,7.9
YR,M,Y75,AT,1980,7.4
YR,M,Y76,AT,1980,7.0
YR,M,Y77,AT,1980,6.6
YR,M,Y78,AT,1980,6.2
YR,M,Y79,AT,1980,5.9
YR,M,Y8,AT,1980,62.4
YR,M,Y80,AT,1980,5.5
YR,M,Y81,AT,1980,5.2
YR,M,Y82,AT,1980,4.9
YR,M,Y83,AT,1980,4.6
YR,M,Y84,AT,1980,4.4
YR,M,Y9,AT,1980,61.5
YR,M,Y_GE85,AT,1980,4.1
YR,M,Y_LT1,AT,1980,69.0
YR,T,Y1,AT,1980,72.8
YR,T,Y10,AT,1980,64.1
YR,T,Y11,AT,1980,63.1
YR,T,Y12,AT,1980,62.1
YR,T,Y13,AT,1980,61.2
YR,T,Y14,AT,1980,60.2
YR,T,Y15,AT,1980,59.2
YR,T,Y16,AT,1980,58.2
YR,T,Y17,AT,1980,57.3
YR,T,Y18,AT,1980,56.3
YR,T,Y19,AT,1980,55.4
YR,T,Y2,AT,1980,71.9
YR,T,Y20,AT,1980,54.5
YR,T,Y21,AT,1980,53.6
YR,T,Y22,AT,1980,52.6
YR,T,Y23,AT,1980,51.7
YR,T,Y24,AT,1980,50.7
YR,T,Y25,AT,1980,49.8
YR,T,Y26,AT,1980,48.8
YR,T,Y27,AT,1980,47.9
YR,T,Y28,AT,1980,46.9
YR,T,Y29,AT,1980,46.0
YR,T,Y3,AT,1980,70.9
YR,T,Y30,AT,1980,45.0
YR,T,Y31,AT,1980,44.1
YR,T,Y32,AT,1980,43.1
YR,T,Y33,AT,1980,42.2
YR,T,Y34,AT,1980,41.2
YR,T,Y35,AT,1980,40.3
YR,T,Y36,AT,1980,39.4
YR,T,Y37,AT,1980,38.4
YR,T,Y38,AT,1980,37.5
YR,T,Y39,AT,1980,36.6
YR,T,Y4,AT,1980,70.0
YR,T,Y40,AT,1980,35.6
YR,T,Y41,AT,1980,34.7
YR,T,Y42,AT,1980,33.8
YR,T,Y43,AT,1980,32.9
YR,T,Y44,AT,1980,32.0
YR,T,Y45,AT,1980,31.1
YR,T,Y46,AT,1980,30.2
YR,T,Y47,AT,1980,29.3
YR,T,Y48,AT,1980,28.5
YR,T,Y49,AT,1980,27.6
YR,T,Y5,AT,1980,69.0
YR,T,Y50,AT,1980,26.8
YR,T,Y51,AT,1980,25.9
YR,T,Y52,AT,1980,25.1
YR,T,Y53,AT,1980,24.3
YR,T,Y54,AT,1980,23.4
YR,T,Y55,AT,1980,22.6
YR,T,Y56,AT,1980,21.8
YR,T,Y57,AT,1980,21.0
YR,T,Y58,AT,1980,20.2
YR,T,Y59,AT,1980,19.4
YR,T,Y6,AT,1980,68.0
YR,T,Y60,AT,1980,18.7
YR,T,Y61,AT,1980,17.9
YR,T,Y62,AT,1980,17.1
YR,T,Y63,AT,1980,16.4
YR,T,Y64,AT,1980,15.7
YR,T,Y65,AT,1980,14.9
YR,T,Y66,AT,1980,14.2
YR,T,Y67,AT,1980,13.5
YR,T,Y68,AT,1980,12.8
YR,T,Y69,AT,1980,12.2
YR,T,Y7,AT,1980,67.1
YR,T,Y70,AT,1980,11.5
YR,T,Y71,AT,1980,10.9
YR,T,Y72,AT,1980,10.3
YR,T,Y73,AT,1980,9.7
YR,T,Y74,AT,1980,9.2
YR,T,Y75,AT,1980,8.6
YR,T,Y76,AT,1980,8.1
YR,T,Y77,AT,1980,7.6
YR,T,Y78,AT,1980,7.2
YR,T,Y79,AT,1980,6.7
YR,T,Y8,AT,1980,66.1
YR,T,Y80,AT,1980,6.3
YR,T,Y81,AT,1980,5.9
YR,T,Y82,AT,1980,5.6
YR,T,Y83,AT,1980,5.2
YR,T,Y84,AT,1980,4.9
YR,T,Y9,AT,1980,65.1
YR,T,Y_GE85,AT,1980,4.6
YR,T,Y_LT1,AT,1980,72.7
YR,F,Y1,AT,1979,76.1
YR,F,Y10,AT,1979,67.3
YR,F,Y11,AT,1979,66.4
YR,F,Y12,AT,1979,65.4
YR,F,Y13,AT,1979,64.4
YR,F,Y14,AT,1979,63.4
YR,F,Y15,AT,1979,62.4
YR,F,Y16,AT,1979,61.4
YR,F,Y17,AT,1979,60.4
YR,F,Y18,AT,1979,59.5
YR,F,Y19,AT,1979,58.5
YR,F,Y2,AT,1979,75.1
YR,F,Y20,AT,1979,57.5
YR,F,Y21,AT,1979,56.6
YR,F,Y22,AT,1979,55.6
YR,F,Y23,AT,1979,54.6
YR,F,Y24,AT,1979,53.7
YR,F,Y25,AT,1979,52.7
YR,F,Y26,AT,1979,51.7
YR,F,Y27,AT,1979,50.7
YR,F,Y28,AT,1979,49.8
YR,F,Y29,AT,1979,48.8
YR,F,Y3,AT,1979,74.2
YR,F,Y30,AT,1979,47.8
YR,F,Y31,AT,1979,46.9
YR,F,Y32,AT,1979,45.9
YR,F,Y33,AT,1979,44.9
YR,F,Y34,AT,1979,44.0
YR,F,Y35,AT,1979,43.0
YR,F,Y36,AT,1979,42.1
YR,F,Y37,AT,1979,41.1
YR,F,Y38,AT,1979,40.2
YR,F,Y39,AT,1979,39.2
YR,F,Y4,AT,1979,73.2
YR,F,Y40,AT,1979,38.3
YR,F,Y41,AT,1979,37.3
YR,F,Y42,AT,1979,36.4
YR,F,Y43,AT,1979,35.4
YR,F,Y44,AT,1979,34.5
YR,F,Y45,AT,1979,33.6
YR,F,Y46,AT,1979,32.7
YR,F,Y47,AT,1979,31.7
YR,F,Y48,AT,1979,30.8
YR,F,Y49,AT,1979,29.9
YR,F,Y5,AT,1979,72.2
YR,F,Y50,AT,1979,29.0
YR,F,Y51,AT,1979,28.1
YR,F,Y52,AT,1979,27.2
YR,F,Y53,AT,1979,26.3
YR,F,Y54,AT,1979,25.5
YR,F,Y55,AT,1979,24.6
YR,F,Y56,AT,1979,23.7
YR,F,Y57,AT,1979,22.9
YR,F,Y58,AT,1979,22.0
YR,F,Y59,AT,1979,21.2
YR,F,Y6,AT,1979,71.3
YR,F,Y60,AT,1979,20.4
YR,F,Y61,AT,1979,19.5
YR,F,Y62,AT,1979,18.7
YR,F,Y63,AT,1979,17.9
YR,F,Y64,AT,1979,17.1
YR,F,Y65,AT,1979,16.3
YR,F,Y66,AT,1979,15.5
YR,F,Y67,AT,1979,14.8
YR,F,Y68,AT,1979,14.0
YR,F,Y69,AT,1979,13.3
YR,F,Y7,AT,1979,70.3
YR,F,Y70,AT,1979,12.6
YR,F,Y71,AT,1979,11.9
YR,F,Y72,AT,1979,11.2
YR,F,Y73,AT,1979,10.5
YR,F,Y74,AT,1979,9.9
YR,F,Y75,AT,1979,9.3
YR,F,Y76,AT,1979,8.7
YR,F,Y77,AT,1979,8.2
YR,F,Y78,AT,1979,7.7
YR,F,Y79,AT,1979,7.2
YR,F,Y8,AT,1979,69.3
YR,F,Y80,AT,1979,6.7
YR,F,Y81,AT,1979,6.3
YR,F,Y82,AT,1979,5.9
YR,F,Y83,AT,1979,5.5
YR,F,Y84,AT,1979,5.2
YR,F,Y9,AT,1979,68.3
YR,F,Y_GE85,AT,1979,4.9
YR,F,Y_LT1,AT,1979,76.0
YR,M,Y1,AT,1979,68.9
YR,M,Y10,AT,1979,60.3
YR,M,Y11,AT,1979,59.3
YR,M,Y12,AT,1979,58.3
YR,M,Y13,AT,1979,57.3
YR,M,Y14,AT,1979,56.3
YR,M,Y15,AT,1979,55.4
YR,M,Y16,AT,1979,54.4
YR,M,Y17,AT,1979,53.5
YR,M,Y18,AT,1979,52.6
YR,M,Y19,AT,1979,51.7
YR,M,Y2,AT,1979,68.0
YR,M,Y20,AT,1979,50.8
YR,M,Y21,AT,1979,49.9
YR,M,Y22,AT,1979,49.0
YR,M,Y23,AT,1979,48.1
YR,M,Y24,AT,1979,47.2
YR,M,Y25,AT,1979,46.3
YR,M,Y26,AT,1979,45.3
YR,M,Y27,AT,1979,44.4
YR,M,Y28,AT,1979,43.5
YR,M,Y29,AT,1979,42.5
YR,M,Y3,AT,1979,67.1
YR,M,Y30,AT,1979,41.6
YR,M,Y31,AT,1979,40.7
YR,M,Y32,AT,1979,39.7
YR,M,Y33,AT,1979,38.8
YR,M,Y34,AT,1979,37.9
YR,M,Y35,AT,1979,36.9
YR,M,Y36,AT,1979,36.0
YR,M,Y37,AT,1979,35.1
YR,M,Y38,AT,1979,34.2
YR,M,Y39,AT,1979,33.3
YR,M,Y4,AT,1979,66.1
YR,M,Y40,AT,1979,32.4
YR,M,Y41,AT,1979,31.5
YR,M,Y42,AT,1979,30.6
YR,M,Y43,AT,1979,29.7
YR,M,Y44,AT,1979,28.8
YR,M,Y45,AT,1979,27.9
YR,M,Y46,AT,1979,27.1
YR,M,Y47,AT,1979,26.2
YR,M,Y48,AT,1979,25.4
YR,M,Y49,AT,1979,24.6
YR,M,Y5,AT,1979,65.1
YR,M,Y50,AT,1979,23.8
YR,M,Y51,AT,1979,23.0
YR,M,Y52,AT,1979,22.2
YR,M,Y53,AT,1979,21.4
YR,M,Y54,AT,1979,20.6
YR,M,Y55,AT,1979,19.8
YR,M,Y56,AT,1979,19.1
YR,M,Y57,AT,1979,18.4
YR,M,Y58,AT,1979,17.6
YR,M,Y59,AT,1979,16.9
YR,M,Y6,AT,1979,64.2
YR,M,Y60,AT,1979,16.2
YR,M,Y61,AT,1979,15.5
YR,M,Y62,AT,1979,14.8
YR,M,Y63,AT,1979,14.1
YR,M,Y64,AT,1979,13.5
YR,M,Y65,AT,1979,12.8
YR,M,Y66,AT,1979,12.2
YR,M,Y67,AT,1979,11.6
YR,M,Y68,AT,1979,11.0
YR,M,Y69,AT,1979,10.4
YR,M,Y7,AT,1979,63.2
YR,M,Y70,AT,1979,9.8
YR,M,Y71,AT,1979,9.3
YR,M,Y72,AT,1979,8.8
YR,M,Y73,AT,1979,8.3
YR,M,Y74,AT,1979,7.9
YR,M,Y75,AT,1979,7.4
YR,M,Y76,AT,1979,7.0
YR,M,Y77,AT,1979,6.6
YR,M,Y78,AT,1979,6.2
YR,M,Y79,AT,1979,5.9
YR,M,Y8,AT,1979,62.2
YR,M,Y80,AT,1979,5.5
YR,M,Y81,AT,1979,5.2
YR,M,Y82,AT,1979,5.0
YR,M,Y83,AT,1979,4.7
YR,M,Y84,AT,1979,4.5
YR,M,Y9,AT,1979,61.2
YR,M,Y_GE85,AT,1979,4.2
YR,M,Y_LT1,AT,1979,68.8
YR,T,Y1,AT,1979,72.7
YR,T,Y10,AT,1979,64.0
YR,T,Y11,AT,1979,63.0
YR,T,Y12,AT,1979,62.0
YR,T,Y13,AT,1979,61.0
YR,T,Y14,AT,1979,60.1
YR,T,Y15,AT,1979,59.1
YR,T,Y16,AT,1979,58.1
YR,T,Y17,AT,1979,57.2
YR,T,Y18,AT,1979,56.2
YR,T,Y19,AT,1979,55.3
YR,T,Y2,AT,1979,71.8
YR,T,Y20,AT,1979,54.4
YR,T,Y21,AT,1979,53.4
YR,T,Y22,AT,1979,52.5
YR,T,Y23,AT,1979,51.6
YR,T,Y24,AT,1979,50.6
YR,T,Y25,AT,1979,49.7
YR,T,Y26,AT,1979,48.7
YR,T,Y27,AT,1979,47.8
YR,T,Y28,AT,1979,46.8
YR,T,Y29,AT,1979,45.9
YR,T,Y3,AT,1979,70.8
YR,T,Y30,AT,1979,44.9
YR,T,Y31,AT,1979,44.0
YR,T,Y32,AT,1979,43.0
YR,T,Y33,AT,1979,42.1
YR,T,Y34,AT,1979,41.1
YR,T,Y35,AT,1979,40.2
YR,T,Y36,AT,1979,39.3
YR,T,Y37,AT,1979,38.3
YR,T,Y38,AT,1979,37.4
YR,T,Y39,AT,1979,36.5
YR,T,Y4,AT,1979,69.8
YR,T,Y40,AT,1979,35.6
YR,T,Y41,AT,1979,34.6
YR,T,Y42,AT,1979,33.7
YR,T,Y43,AT,1979,32.8
YR,T,Y44,AT,1979,31.9
YR,T,Y45,AT,1979,31.0
YR,T,Y46,AT,1979,30.1
YR,T,Y47,AT,1979,29.3
YR,T,Y48,AT,1979,28.4
YR,T,Y49,AT,1979,27.6
YR,T,Y5,AT,1979,68.9
YR,T,Y50,AT,1979,26.7
YR,T,Y51,AT,1979,25.9
YR,T,Y52,AT,1979,25.0
YR,T,Y53,AT,1979,24.2
YR,T,Y54,AT,1979,23.4
YR,T,Y55,AT,1979,22.5
YR,T,Y56,AT,1979,21.7
YR,T,Y57,AT,1979,20.9
YR,T,Y58,AT,1979,20.1
YR,T,Y59,AT,1979,19.4
YR,T,Y6,AT,1979,67.9
YR,T,Y60,AT,1979,18.6
YR,T,Y61,AT,1979,17.8
YR,T,Y62,AT,1979,17.1
YR,T,Y63,AT,1979,16.3
YR,T,Y64,AT,1979,15.6
YR,T,Y65,AT,1979,14.9
YR,T,Y66,AT,1979,14.1
YR,T,Y67,AT,1979,13.4
YR,T,Y68,AT,1979,12.8
YR,T,Y69,AT,1979,12.1
YR,T,Y7,AT,1979,66.9
YR,T,Y70,AT,1979,11.5
YR,T,Y71,AT,1979,10.9
YR,T,Y72,AT,1979,10.3
YR,T,Y73,AT,1979,9.7
YR,T,Y74,AT,1979,9.2
YR,T,Y75,AT,1979,8.6
YR,T,Y76,AT,1979,8.1
YR,T,Y77,AT,1979,7.6
YR,T,Y78,AT,1979,7.2
YR,T,Y79,AT,1979,6.7
YR,T,Y8,AT,1979,66.0
YR,T,Y80,AT,1979,6.3
YR,T,Y81,AT,1979,6.0
YR,T,Y82,AT,1979,5.6
YR,T,Y83,AT,1979,5.3
YR,T,Y84,AT,1979,5.0
YR,T,Y9,AT,1979,65.0
YR,T,Y_GE85,AT,1979,4.7
YR,T,Y_LT1,AT,1979,72.6
YR,F,Y1,AT,1978,75.7
YR,F,Y10,AT,1978,66.9
YR,F,Y11,AT,1978,66.0
YR,F,Y12,AT,1978,65.0
YR,F,Y13,AT,1978,64.0
YR,F,Y14,AT,1978,63.0
YR,F,Y15,AT,1978,62.0
YR,F,Y16,AT,1978,61.0
YR,F,Y17,AT,1978,60.1
YR,F,Y18,AT,1978,59.1
YR,F,Y19,AT,1978,58.1
YR,F,Y2,AT,1978,74.8
YR,F,Y20,AT,1978,57.2
YR,F,Y21,AT,1978,56.2
YR,F,Y22,AT,1978,55.2
YR,F,Y23,AT,1978,54.3
YR,F,Y24,AT,1978,53.3
YR,F,Y25,AT,1978,52.3
YR,F,Y26,AT,1978,51.3
YR,F,Y27,AT,1978,50.4
YR,F,Y28,AT,1978,49.4
YR,F,Y29,AT,1978,48.4
YR,F,Y3,AT,1978,73.8
YR,F,Y30,AT,1978,47.4
YR,F,Y31,AT,1978,46.5
YR,F,Y32,AT,1978,45.5
YR,F,Y33,AT,1978,44.6
YR,F,Y34,AT,1978,43.6
YR,F,Y35,AT,1978,42.6
YR,F,Y36,AT,1978,41.7
YR,F,Y37,AT,1978,40.7
YR,F,Y38,AT,1978,39.8
YR,F,Y39,AT,1978,38.8
YR,F,Y4,AT,1978,72.8
YR,F,Y40,AT,1978,37.9
YR,F,Y41,AT,1978,36.9
YR,F,Y42,AT,1978,36.0
YR,F,Y43,AT,1978,35.0
YR,F,Y44,AT,1978,34.1
YR,F,Y45,AT,1978,33.2
YR,F,Y46,AT,1978,32.3
YR,F,Y47,AT,1978,31.4
YR,F,Y48,AT,1978,30.4
YR,F,Y49,AT,1978,29.5
YR,F,Y5,AT,1978,71.9
YR,F,Y50,AT,1978,28.6
YR,F,Y51,AT,1978,27.7
YR,F,Y52,AT,1978,26.8
YR,F,Y53,AT,1978,26.0
YR,F,Y54,AT,1978,25.1
YR,F,Y55,AT,1978,24.2
YR,F,Y56,AT,1978,23.3
YR,F,Y57,AT,1978,22.5
YR,F,Y58,AT,1978,21.6
YR,F,Y59,AT,1978,20.8
YR,F,Y6,AT,1978,70.9
YR,F,Y60,AT,1978,20.0
YR,F,Y61,AT,1978,19.1
YR,F,Y62,AT,1978,18.3
YR,F,Y63,AT,1978,17.5
YR,F,Y64,AT,1978,16.7
YR,F,Y65,AT,1978,15.9
YR,F,Y66,AT,1978,15.2
YR,F,Y67,AT,1978,14.4
YR,F,Y68,AT,1978,13.7
YR,F,Y69,AT,1978,12.9
YR,F,Y7,AT,1978,69.9
YR,F,Y70,AT,1978,12.2
YR,F,Y71,AT,1978,11.5
YR,F,Y72,AT,1978,10.9
YR,F,Y73,AT,1978,10.2
YR,F,Y74,AT,1978,9.6
YR,F,Y75,AT,1978,9.0
YR,F,Y76,AT,1978,8.4
YR,F,Y77,AT,1978,7.9
YR,F,Y78,AT,1978,7.4
YR,F,Y79,AT,1978,6.9
YR,F,Y8,AT,1978,68.9
YR,F,Y80,AT,1978,6.4
YR,F,Y81,AT,1978,6.0
YR,F,Y82,AT,1978,5.6
YR,F,Y83,AT,1978,5.3
YR,F,Y84,AT,1978,4.9
YR,F,Y9,AT,1978,67.9
YR,F,Y_GE85,AT,1978,4.6
YR,F,Y_LT1,AT,1978,75.7
YR,M,Y1,AT,1978,68.7
YR,M,Y10,AT,1978,60.0
YR,M,Y11,AT,1978,59.0
YR,M,Y12,AT,1978,58.0
YR,M,Y13,AT,1978,57.0
YR,M,Y14,AT,1978,56.1
YR,M,Y15,AT,1978,55.1
YR,M,Y16,AT,1978,54.1
YR,M,Y17,AT,1978,53.2
YR,M,Y18,AT,1978,52.3
YR,M,Y19,AT,1978,51.4
YR,M,Y2,AT,1978,67.8
YR,M,Y20,AT,1978,50.5
YR,M,Y21,AT,1978,49.6
YR,M,Y22,AT,1978,48.8
YR,M,Y23,AT,1978,47.8
YR,M,Y24,AT,1978,46.9
YR,M,Y25,AT,1978,46.0
YR,M,Y26,AT,1978,45.1
YR,M,Y27,AT,1978,44.1
YR,M,Y28,AT,1978,43.2
YR,M,Y29,AT,1978,42.3
YR,M,Y3,AT,1978,66.8
YR,M,Y30,AT,1978,41.4
